Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost,Energy cost_lower,Energy cost_upper,Energy cost_diff_lower,Energy cost_diff_upper,Energy cost_ref_lower,Energy cost_ref_upper,cost_lower,cost_upper,cost_Natural Gas_lower,cost_Natural Gas_upper,cost_Natural Gas_diff_lower,cost_Natural Gas_diff_upper,cost_Natural Gas_ref_lower,cost_Natural Gas_ref_upper,cost_diff_lower,cost_diff_upper,cost_ref_lower,cost_ref_upper
Zement k),2041,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.34088,0.0,257.8000815470407,0.0,0.0,0.0,0.0,96.0,0.0,21.199320000000004,0.0,0.0,0.0,0.0,1.1415600000000001,0.0,0.0,157.7723984736772,23.78439847367722,231.0,104.208,0.0,0.0,0.0,0.0,96.0,0.0,7.06644,0.0,0.0,0.0,0.0,1.1415600000000001,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.13288,0.0,100.02768307336348,0.0,0.0,0.0,0.0,0.0,0.0,14.132880000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1.25,420.0,cement,134.4458105824778,118.11256799999998,118.56919200000002,14.13288,14.13288,103.97968799999998,104.43631200000002,257.57176954704073,258.02839354704065,0.9132480000000003,1.369872,0.0,0.0,0.9132480000000003,1.369872,100.02768307336342,100.02768307336353,157.5440864736772,158.00071047367723
Zement k),2042,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.25556,0.0,257.71476154704067,0.0,0.0,0.0,0.0,96.0,0.0,21.072960000000002,0.0,0.0,0.0,0.0,1.1826,0.0,0.0,157.7713184736772,23.78439847367722,231.0,104.20692,0.0,0.0,0.0,0.0,96.0,0.0,7.02432,0.0,0.0,0.0,0.0,1.1826,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.048640000000006,0.0,99.94344307336345,0.0,0.0,0.0,0.0,0.0,0.0,14.048640000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,1.25,440.0,cement,134.33258477602615,118.01904000000002,118.49207999999999,14.048639999999978,14.048640000000034,103.97039999999998,104.44344000000001,257.47824154704074,257.9512815470406,0.94608,1.4191200000000002,0.0,0.0,0.94608,1.4191200000000002,99.94344307336334,99.94344307336357,157.53479847367717,158.00783847367725
Zement k),2043,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.17024,0.0,257.62944154704064,0.0,0.0,0.0,0.0,96.0,0.0,20.9466,0.0,0.0,0.0,0.0,1.22364,0.0,0.0,157.7702384736772,23.78439847367722,231.0,104.20584,0.0,0.0,0.0,0.0,96.0,0.0,6.9822,0.0,0.0,0.0,0.0,1.22364,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,13.964400000000012,0.0,99.85920307336343,0.0,0.0,0.0,0.0,0.0,0.0,13.964400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,1.25,460.0,cement,134.2193589695745,117.92551200000003,118.41496799999999,13.964399999999983,13.96440000000004,103.96111199999999,104.450568,257.3847135470405,257.87416954704076,0.9789119999999998,1.4683680000000003,0.0,0.0,0.9789119999999998,1.4683680000000003,99.85920307336332,99.85920307336355,157.5255104736772,158.01496647367722
Zement k),2044,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.08492,0.0,257.5441215470406,0.0,0.0,0.0,0.0,96.0,0.0,20.82024,0.0,0.0,0.0,0.0,1.26468,0.0,0.0,157.7691584736772,23.78439847367722,231.0,104.20476,0.0,0.0,0.0,0.0,96.0,0.0,6.940079999999999,0.0,0.0,0.0,0.0,1.26468,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,13.880160000000004,0.0,99.77496307336341,0.0,0.0,0.0,0.0,0.0,0.0,13.88016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1.25,480.0,cement,134.10613316312288,117.83198399999999,118.337856,13.880160000000004,13.880160000000004,103.95182399999999,104.457696,257.2911855470405,257.7970575470407,1.011744,1.517616,0.0,0.0,1.011744,1.517616,99.7749630733633,99.77496307336352,157.51622247367723,158.02209447367719
Zement k),2045,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,117.9996,0.0,257.4588015470407,0.0,0.0,0.0,0.0,96.0,0.0,20.693880000000004,0.0,0.0,0.0,0.0,1.30572,0.0,0.0,157.7680784736772,23.78439847367722,231.0,104.20368,0.0,0.0,0.0,0.0,96.0,0.0,6.89796,0.0,0.0,0.0,0.0,1.30572,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,13.795919999999995,0.0,99.6907230733635,0.0,0.0,0.0,0.0,0.0,0.0,13.795920000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.25,500.0,cement,133.99290735667137,117.738456,118.260744,13.795919999999967,13.795920000000024,103.94253600000003,104.46482399999998,257.1976575470409,257.71994554704054,1.0445760000000002,1.5668639999999998,0.0,0.0,1.0445760000000002,1.5668639999999998,99.69072307336333,99.69072307336367,157.5069344736772,158.0292224736772
Zement l),2025,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,124.25784,0.0,263.7170415470407,0.0,0.0,0.0,0.0,96.0,0.0,27.59508,0.0,0.0,0.0,0.0,0.66276,0.0,0.0,159.42551847367722,23.78439847367722,231.0,105.86112,0.0,0.0,0.0,0.0,96.0,0.0,9.19836,0.0,0.0,0.0,0.0,0.66276,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,18.396720000000002,0.0,104.29152307336349,0.0,0.0,0.0,0.0,0.0,0.0,18.396720000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.84,0.737,108.84,cement,140.1767783244133,124.125288,124.390392,18.396720000000002,18.396720000000002,105.728568,105.993672,263.5844895470408,263.8495935470406,0.530208,0.795312,0.0,0.0,0.530208,0.795312,104.29152307336338,104.2915230733636,159.29296647367718,159.55807047367725
Zement l),2026,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,124.20456,0.0,263.6637615470406,0.0,0.0,0.0,0.0,96.0,0.0,27.53676,0.0,0.0,0.0,0.0,0.6678000000000001,0.0,0.0,159.41111847367722,23.78439847367722,231.0,105.84672,0.0,0.0,0.0,0.0,96.0,0.0,9.17892,0.0,0.0,0.0,0.0,0.6678000000000001,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,18.357839999999996,0.0,104.2526430733634,0.0,0.0,0.0,0.0,0.0,0.0,18.357840000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.07,0.737,127.07,cement,140.12452025989705,124.07099999999998,124.33812000000002,18.357839999999968,18.357840000000024,105.71316000000002,105.98028,263.5302015470405,263.7973215470407,0.5342400000000002,0.80136,0.0,0.0,0.5342400000000002,0.80136,104.25264307336329,104.25264307336352,159.27755847367723,159.5446784736772
Zement l),2027,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,124.15164,0.0,263.61084154704065,0.0,0.0,0.0,0.0,96.0,0.0,27.478440000000003,0.0,0.0,0.0,0.0,0.6731999999999999,0.0,0.0,159.39707847367723,23.78439847367722,231.0,105.83268,0.0,0.0,0.0,0.0,96.0,0.0,9.15948,0.0,0.0,0.0,0.0,0.6731999999999999,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,18.318960000000004,0.0,104.21376307336342,0.0,0.0,0.0,0.0,0.0,0.0,18.318960000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.3,0.737,145.3,cement,140.07226219538094,124.01699999999998,124.28628000000002,18.318960000000004,18.318960000000004,105.69803999999998,105.96732000000002,263.47620154704066,263.74548154704064,0.5385599999999998,0.80784,0.0,0.0,0.5385599999999998,0.80784,104.21376307336342,104.21376307336342,159.26243847367724,159.53171847367722
Zement l),2028,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,124.09836,0.0,263.5575615470407,0.0,0.0,0.0,0.0,96.0,0.0,27.42012,0.0,0.0,0.0,0.0,0.67824,0.0,0.0,159.3826784736772,23.78439847367722,231.0,105.81828,0.0,0.0,0.0,0.0,96.0,0.0,9.140039999999999,0.0,0.0,0.0,0.0,0.67824,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,18.280079999999998,0.0,104.17488307336347,0.0,0.0,0.0,0.0,0.0,0.0,18.28008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.54,0.737,163.54,cement,140.0200041308649,123.962712,124.234008,18.280079999999998,18.280079999999998,105.682632,105.953928,263.42191354704073,263.6932095470406,0.542592,0.813888,0.0,0.0,0.542592,0.813888,104.17488307336336,104.17488307336359,159.24703047367714,159.51832647367726
Zement l),2029,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,124.04544,0.0,263.5046415470407,0.0,0.0,0.0,0.0,96.0,0.0,27.361800000000002,0.0,0.0,0.0,0.0,0.68364,0.0,0.0,159.3686384736772,23.78439847367722,231.0,105.80424,0.0,0.0,0.0,0.0,96.0,0.0,9.1206,0.0,0.0,0.0,0.0,0.68364,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,18.241200000000006,0.0,104.1360030733635,0.0,0.0,0.0,0.0,0.0,0.0,18.241200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.77,0.737,181.77,cement,139.96774606634878,123.908712,124.182168,18.241200000000006,18.241200000000006,105.66751199999999,105.940968,263.36791354704076,263.64136954704065,0.5469120000000001,0.820368,0.0,0.0,0.5469120000000001,0.820368,104.13600307336344,104.13600307336355,159.2319104736772,159.5053664736772
Zement l),2030,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,123.98244,0.0,263.44164154704066,0.0,0.0,0.0,0.0,96.0,0.0,27.29376,0.0,0.0,0.0,0.0,0.68868,0.0,0.0,159.3509984736772,23.78439847367722,231.0,105.78659999999999,0.0,0.0,0.0,0.0,96.0,0.0,9.097919999999998,0.0,0.0,0.0,0.0,0.68868,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,18.195840000000004,0.0,104.09064307336345,0.0,0.0,0.0,0.0,0.0,0.0,18.19584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.737,200.00000000000003,cement,139.90677832441324,123.84470399999998,124.12017600000001,18.195840000000004,18.195840000000004,105.64886399999997,105.92433600000001,263.30390554704064,263.5793775470407,0.5509440000000001,0.8264159999999998,0.0,0.0,0.5509440000000001,0.8264159999999998,104.09064307336345,104.09064307336345,159.2132624736772,159.48873447367723
Zement l),2031,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,123.3708,0.0,262.83000154704064,0.0,0.0,0.0,0.0,96.0,0.0,26.64252,0.0,0.0,0.0,0.0,0.72828,0.0,0.0,159.1735184736772,23.78439847367722,231.0,105.60912,0.0,0.0,0.0,0.0,96.0,0.0,8.88084,0.0,0.0,0.0,0.0,0.72828,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,17.76168,0.0,103.65648307336343,0.0,0.0,0.0,0.0,0.0,0.0,17.761680000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.737,220.0,cement,139.32322993731646,123.225144,123.516456,17.76168,17.76168,105.463464,105.754776,262.6843455470405,262.9756575470408,0.582624,0.873936,0.0,0.0,0.582624,0.873936,103.65648307336332,103.65648307336355,159.02786247367717,159.31917447367724
Zement l),2032,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,122.74944,0.0,262.20864154704066,0.0,0.0,0.0,0.0,96.0,0.0,25.98156,0.0,0.0,0.0,0.0,0.76788,0.0,0.0,158.9927984736772,23.78439847367722,231.0,105.4284,0.0,0.0,0.0,0.0,96.0,0.0,8.66052,0.0,0.0,0.0,0.0,0.76788,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,17.32104000000001,0.0,103.21584307336346,0.0,0.0,0.0,0.0,0.0,0.0,17.321040000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.737,240.0,cement,138.73097187280035,122.59586400000002,122.903016,17.321039999999982,17.32104000000004,105.27482399999998,105.58197600000001,262.0550655470407,262.3622175470406,0.6143040000000001,0.9214559999999999,0.0,0.0,0.6143040000000001,0.9214559999999999,103.21584307336335,103.21584307336357,158.83922247367715,159.14637447367724
Zement l),2033,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,122.12844,0.0,261.5876415470407,0.0,0.0,0.0,0.0,96.0,0.0,25.320600000000002,0.0,0.0,0.0,0.0,0.8078400000000001,0.0,0.0,158.81243847367722,23.78439847367722,231.0,105.24804,0.0,0.0,0.0,0.0,96.0,0.0,8.440199999999999,0.0,0.0,0.0,0.0,0.8078400000000001,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,16.880399999999995,0.0,102.77520307336346,0.0,0.0,0.0,0.0,0.0,0.0,16.8804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.737,260.0,cement,138.13871380828422,121.96687199999998,122.29000800000001,16.880399999999966,16.880400000000023,105.08647200000001,105.40960799999999,261.4260735470407,261.74920954704066,0.6462720000000002,0.969408,0.0,0.0,0.6462720000000002,0.969408,102.77520307336346,102.77520307336346,158.65087047367723,158.9740064736772
Zement l),2034,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,121.50708,0.0,260.9662815470407,0.0,0.0,0.0,0.0,96.0,0.0,24.65964,0.0,0.0,0.0,0.0,0.84744,0.0,0.0,158.6317184736772,23.78439847367722,231.0,105.06732,0.0,0.0,0.0,0.0,96.0,0.0,8.21988,0.0,0.0,0.0,0.0,0.84744,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,16.439760000000007,0.0,102.33456307336348,0.0,0.0,0.0,0.0,0.0,0.0,16.43976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.737,280.0,cement,137.54645574376812,121.337592,121.676568,16.439760000000007,16.439760000000007,104.897832,105.236808,260.7967935470407,261.1357695470407,0.6779519999999999,1.016928,0.0,0.0,0.6779519999999999,1.016928,102.33456307336348,102.33456307336348,158.4622304736772,158.8012064736772
Zement l),2035,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,120.89544000000001,0.0,260.35464154704067,0.0,0.0,0.0,0.0,96.0,0.0,24.0084,0.0,0.0,0.0,0.0,0.8870399999999999,0.0,0.0,158.45423847367724,23.78439847367722,231.0,104.88984,0.0,0.0,0.0,0.0,96.0,0.0,8.0028,0.0,0.0,0.0,0.0,0.8870399999999999,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,16.0056,0.0,101.90040307336344,0.0,0.0,0.0,0.0,0.0,0.0,16.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.737,300.0,cement,136.96290735667128,120.71803200000002,121.072848,16.0056,16.0056,104.71243200000002,105.06724799999999,260.17723354704077,260.5320495470406,0.7096319999999999,1.064448,0.0,0.0,0.7096319999999999,1.064448,101.90040307336338,101.90040307336349,158.27683047367728,158.6316464736772
Zement l),2036,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,120.40368000000001,0.0,259.8628815470407,0.0,0.0,0.0,0.0,96.0,0.0,23.4738,0.0,0.0,0.0,0.0,0.92988,0.0,0.0,158.31887847367722,23.78439847367722,231.0,104.75448,0.0,0.0,0.0,0.0,96.0,0.0,7.824599999999999,0.0,0.0,0.0,0.0,0.92988,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,15.649200000000008,0.0,101.54400307336346,0.0,0.0,0.0,0.0,0.0,0.0,15.6492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.737,320.0,cement,136.4838750986068,120.21770400000003,120.58965599999999,15.649200000000008,15.649200000000008,104.56850400000002,104.94045599999998,259.6769055470407,260.04885754704065,0.7439039999999999,1.1158560000000002,0.0,0.0,0.7439039999999999,1.1158560000000002,101.54400307336346,101.54400307336346,158.13290247367723,158.5048544736772
Zement l),2037,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,119.90183999999999,0.0,259.36104154704066,0.0,0.0,0.0,0.0,96.0,0.0,22.92948,0.0,0.0,0.0,0.0,0.9723600000000001,0.0,0.0,158.17991847367722,23.78439847367722,231.0,104.61552,0.0,0.0,0.0,0.0,96.0,0.0,7.64316,0.0,0.0,0.0,0.0,0.9723600000000001,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,15.28631999999999,0.0,101.18112307336344,0.0,0.0,0.0,0.0,0.0,0.0,15.286320000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.737,340.0,cement,135.9961331631229,119.70736799999997,120.09631200000001,15.28631999999996,15.286320000000018,104.42104800000001,104.809992,259.16656954704064,259.5555135470407,0.7778879999999999,1.1668320000000003,0.0,0.0,0.7778879999999999,1.1668320000000003,101.18112307336338,101.1811230733635,157.98544647367726,158.37439047367718
Zement l),2038,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,119.41008,0.0,258.86928154704066,0.0,0.0,0.0,0.0,96.0,0.0,22.39488,0.0,0.0,0.0,0.0,1.0151999999999999,0.0,0.0,158.0445584736772,23.78439847367722,231.0,104.48016,0.0,0.0,0.0,0.0,96.0,0.0,7.46496,0.0,0.0,0.0,0.0,1.0151999999999999,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.929919999999996,0.0,100.82472307336346,0.0,0.0,0.0,0.0,0.0,0.0,14.929920000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.737,359.99999999999994,cement,135.5171009050584,119.20703999999998,119.61312000000001,14.929919999999996,14.929919999999996,104.27711999999998,104.68320000000001,258.66624154704067,259.07232154704064,0.8121599999999998,1.21824,0.0,0.0,0.8121599999999998,1.21824,100.8247230733634,100.82472307336351,157.84151847367716,158.24759847367724
Zement l),2039,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.91832,0.0,258.37752154704066,0.0,0.0,0.0,0.0,96.0,0.0,21.86028,0.0,0.0,0.0,0.0,1.05804,0.0,0.0,157.9091984736772,23.78439847367722,231.0,104.34479999999999,0.0,0.0,0.0,0.0,96.0,0.0,7.286759999999999,0.0,0.0,0.0,0.0,1.05804,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.573520000000002,0.0,100.46832307336345,0.0,0.0,0.0,0.0,0.0,0.0,14.57352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.737,379.99999999999994,cement,135.03806864699388,118.70671199999998,119.129928,14.573520000000002,14.573520000000002,104.13319199999998,104.556408,258.1659135470407,258.5891295470406,0.8464320000000001,1.269648,0.0,0.0,0.8464320000000001,1.269648,100.4683230733634,100.4683230733635,157.6975904736772,158.12080647367722
Zement l),2040,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.42656,0.0,257.88576154704066,0.0,0.0,0.0,0.0,96.0,0.0,21.32568,0.0,0.0,0.0,0.0,1.1008799999999999,0.0,0.0,157.77383847367722,23.78439847367722,231.0,104.20944,0.0,0.0,0.0,0.0,96.0,0.0,7.108559999999999,0.0,0.0,0.0,0.0,1.1008799999999999,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.217119999999994,0.0,100.11192307336344,0.0,0.0,0.0,0.0,0.0,0.0,14.21712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.737,400.00000000000006,cement,134.55903638892937,118.20638399999999,118.646736,14.217119999999966,14.217120000000023,103.98926400000002,104.42961599999998,257.66558554704073,258.1059375470406,0.8807039999999995,1.3210560000000002,0.0,0.0,0.8807039999999995,1.3210560000000002,100.11192307336339,100.1119230733635,157.55366247367724,157.9940144736772
Zement l),2041,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.34088,0.0,257.8000815470407,0.0,0.0,0.0,0.0,96.0,0.0,21.199320000000004,0.0,0.0,0.0,0.0,1.1415600000000001,0.0,0.0,157.7723984736772,23.78439847367722,231.0,104.208,0.0,0.0,0.0,0.0,96.0,0.0,7.06644,0.0,0.0,0.0,0.0,1.1415600000000001,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.13288,0.0,100.02768307336348,0.0,0.0,0.0,0.0,0.0,0.0,14.132880000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.737,420.0,cement,134.4458105824778,118.11256799999998,118.56919200000002,14.13288,14.13288,103.97968799999998,104.43631200000002,257.57176954704073,258.02839354704065,0.9132480000000003,1.369872,0.0,0.0,0.9132480000000003,1.369872,100.02768307336342,100.02768307336353,157.5440864736772,158.00071047367723
Zement l),2042,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.25556,0.0,257.71476154704067,0.0,0.0,0.0,0.0,96.0,0.0,21.072960000000002,0.0,0.0,0.0,0.0,1.1826,0.0,0.0,157.7713184736772,23.78439847367722,231.0,104.20692,0.0,0.0,0.0,0.0,96.0,0.0,7.02432,0.0,0.0,0.0,0.0,1.1826,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,14.048640000000006,0.0,99.94344307336345,0.0,0.0,0.0,0.0,0.0,0.0,14.048640000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.737,440.0,cement,134.33258477602615,118.01904000000002,118.49207999999999,14.048639999999978,14.048640000000034,103.97039999999998,104.44344000000001,257.47824154704074,257.9512815470406,0.94608,1.4191200000000002,0.0,0.0,0.94608,1.4191200000000002,99.94344307336334,99.94344307336357,157.53479847367717,158.00783847367725
Zement l),2043,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.17024,0.0,257.62944154704064,0.0,0.0,0.0,0.0,96.0,0.0,20.9466,0.0,0.0,0.0,0.0,1.22364,0.0,0.0,157.7702384736772,23.78439847367722,231.0,104.20584,0.0,0.0,0.0,0.0,96.0,0.0,6.9822,0.0,0.0,0.0,0.0,1.22364,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,13.964400000000012,0.0,99.85920307336343,0.0,0.0,0.0,0.0,0.0,0.0,13.964400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.737,460.0,cement,134.2193589695745,117.92551200000003,118.41496799999999,13.964399999999983,13.96440000000004,103.96111199999999,104.450568,257.3847135470405,257.87416954704076,0.9789119999999998,1.4683680000000003,0.0,0.0,0.9789119999999998,1.4683680000000003,99.85920307336332,99.85920307336355,157.5255104736772,158.01496647367722
Zement l),2044,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,118.08492,0.0,257.5441215470406,0.0,0.0,0.0,0.0,96.0,0.0,20.82024,0.0,0.0,0.0,0.0,1.26468,0.0,0.0,157.7691584736772,23.78439847367722,231.0,104.20476,0.0,0.0,0.0,0.0,96.0,0.0,6.940079999999999,0.0,0.0,0.0,0.0,1.26468,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,13.880160000000004,0.0,99.77496307336341,0.0,0.0,0.0,0.0,0.0,0.0,13.88016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.737,480.0,cement,134.10613316312288,117.83198399999999,118.337856,13.880160000000004,13.880160000000004,103.95182399999999,104.457696,257.2911855470405,257.7970575470407,1.011744,1.517616,0.0,0.0,1.011744,1.517616,99.7749630733633,99.77496307336352,157.51622247367723,158.02209447367719
Zement l),2045,Agora-Drehrohrofen,29.85920154704067,109.6,290.0,0.083,117.9996,0.0,257.4588015470407,0.0,0.0,0.0,0.0,96.0,0.0,20.693880000000004,0.0,0.0,0.0,0.0,1.30572,0.0,0.0,157.7680784736772,23.78439847367722,231.0,104.20368,0.0,0.0,0.0,0.0,96.0,0.0,6.89796,0.0,0.0,0.0,0.0,1.30572,0.0,0.0,29.78,0.827,0.0,79.82,6.074803073363448,59.0,-0.744,13.795919999999995,0.0,99.6907230733635,0.0,0.0,0.0,0.0,0.0,0.0,13.795920000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.737,500.0,cement,133.99290735667137,117.738456,118.260744,13.795919999999967,13.795920000000024,103.94253600000003,104.46482399999998,257.1976575470409,257.71994554704054,1.0445760000000002,1.5668639999999998,0.0,0.0,1.0445760000000002,1.5668639999999998,99.69072307336333,99.69072307336367,157.5069344736772,158.0292224736772
Zement m),2025,Agora-Drehrohrofen,29.85920154704067,69.69,260.5,0.45499999999999996,115.05948000000001,0.0,214.60868154704067,0.0,0.0,0.0,0.0,96.0,0.0,18.39672,0.0,0.0,0.0,0.0,0.66276,0.0,0.0,159.42551847367722,23.78439847367722,231.0,105.86112,0.0,0.0,0.0,0.0,96.0,0.0,9.19836,0.0,0.0,0.0,0.0,0.66276,0.0,0.0,29.78,0.827,0.0,39.91,6.074803073363448,29.5,-0.372,9.198360000000008,0.0,55.18316307336346,0.0,0.0,0.0,0.0,0.0,0.0,9.19836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.84,1.0,108.84,cement,148.34183621871898,114.92692800000003,115.19203199999998,9.19835999999998,9.198360000000037,105.728568,105.993672,214.4761295470407,214.74123354704065,0.530208,0.795312,0.0,0.0,0.530208,0.795312,55.1831630733634,55.18316307336352,159.29296647367718,159.55807047367725
